NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_292	OR10A2	7527	0.5294266939163208	0.5126884	No	
row_293	OR14I1	7626	0.5131741166114807	0.50861555	No	
row_294	OR51E1	7659	0.5069106817245483	0.5079844	No	
row_295	OR2A4	7695	0.5010334253311157	0.50718415	No	
row_296	OR5AK2	7747	0.49416184425354004	0.50553226	No	
row_297	OR4P4	7772	0.4894585907459259	0.50528395	No	
row_298	OR8U1	7784	0.48796069622039795	0.505713	No	
row_299	OR2Z1	7804	0.48372000455856323	0.50571454	No	
row_300	OR2T27	7815	0.48171648383140564	0.5061831	No	
row_301	OR12D3	7874	0.47310832142829895	0.5041215	No	
row_302	OR8I2	7940	0.4622608721256256	0.5016711	No	
row_303	OR5D16	7956	0.45992401242256165	0.501833	No	
row_304	OR52I1	7972	0.45705220103263855	0.50198907	No	
row_305	OR4F29	8104	0.4355882704257965	0.49602917	No	
row_306	OR4F16	8105	0.4355882704257965	0.49692613	No	
row_307	OR10W1	8262	0.4104529917240143	0.48960593	No	
row_308	OR5H1	8276	0.4075816571712494	0.48976478	No	
row_309	OR5AU1	8372	0.3935869336128235	0.4856027	No	
row_310	OR10S1	8398	0.38827022910118103	0.48509368	No	
row_311	OR5AR1	8399	0.38812047243118286	0.4858929	No	
row_312	OR5W2	8407	0.3865681290626526	0.48632252	No	
row_313	OR5K3	8572	0.3567381203174591	0.47847298	No	
row_314	OR8B4	8713	0.3341652452945709	0.47183317	No	
row_315	OR13G1	8741	0.33012357354164124	0.4710997	No	
row_316	OR7C1	8745	0.32959574460983276	0.4716214	No	
row_317	OR4S2	8767	0.32599887251853943	0.4711935	No	
row_318	OMP	8851	0.3101126253604889	0.46748766	No	
row_319	OR1N2	8864	0.30673134326934814	0.46749118	No	
row_320	ADCY3	9031	0.27894964814186096	0.45937675	No	
row_321	OR4K5	9053	0.2756079435348511	0.4588451	No	
row_322	OR8A1	9091	0.2695980668067932	0.4574636	No	
row_323	OR12D1	9103	0.26704347133636475	0.45743772	No	
row_324	OR51V1	9122	0.2640160918235779	0.4570392	No	
row_325	OR1B1	9127	0.2633057236671448	0.45737204	No	
row_326	OR4K14	9149	0.2585794925689697	0.45680532	No	
row_327	OR5M10	9154	0.258254736661911	0.45712775	No	
row_328	OR52D1	9155	0.25811636447906494	0.45765924	No	
row_329	OR7G2	9215	0.24715201556682587	0.45508	No	
row_330	OR6Q1	9221	0.24455823004245758	0.45532188	No	
row_331	OR2A7	9286	0.23329411447048187	0.45245236	No	
row_332	OR5D18	9292	0.23247846961021423	0.45266938	No	
row_333	OR2AK2	9302	0.23093083500862122	0.45267382	No	
row_334	OR1L1	9304	0.23070700466632843	0.45309654	No	
row_335	OR6K3	9440	0.20895394682884216	0.4464606	No	
row_336	OR5AS1	9559	0.19033031165599823	0.44067615	No	
row_337	OR6C65	9597	0.1847708821296692	0.43911996	No	
row_338	OR10H2	9634	0.17831437289714813	0.43760282	No	
row_339	OR4F21	9644	0.17717598378658295	0.43749657	No	
row_340	OR6J1	9741	0.1619320511817932	0.43280515	No	
row_341	OR10Z1	9894	0.13342922925949097	0.4251239	No	
row_342	OR51G2	9956	0.12274975329637527	0.42218378	No	
row_343	OR8B3	10120	0.0992615669965744	0.4138564	No	
row_344	OR5M11	10310	0.06576848775148392	0.4040991	No	
row_345	OR51G1	10351	0.05869591236114502	0.40212628	No	
row_346	OR4D1	10367	0.05560219660401344	0.40145564	No	
row_347	OR5AL1	10430	0.04509962350130081	0.39830327	No	
row_348	OR8D2	10436	0.044829532504081726	0.39813387	No	
row_349	GFY	10454	0.04276683181524277	0.39733213	No	
row_350	OR6T1	10554	0.022731279954314232	0.39219704	No	
row_351	OR8B2	10618	0.012559806928038597	0.38892534	No	
row_352	OR7A5	10662	0.0020415715407580137	0.38667884	No	
row_353	OR5I1	10679	-7.043745717965066E-4	0.3858428	No	
row_354	OR5T1	10867	-0.036486342549324036	0.37612993	No	
row_355	OR52K2	10893	-0.03890238329768181	0.37490147	No	
row_356	OR2B2	11061	-0.06737199425697327	0.36629903	No	
row_357	OR52H1	11189	-0.08667474240064621	0.35983005	No	
row_358	OR51B6	11201	-0.089342400431633	0.35943824	No	
row_359	OR10G4	11218	-0.09331027418375015	0.35879293	No	
row_360	OR52A5	11221	-0.09362221509218216	0.35888103	No	
row_361	OR2B6	11247	-0.09756802022457123	0.35777336	No	
row_362	OR4C13	11314	-0.11061497032642365	0.35454655	No	
row_363	OR51L1	11391	-0.1252145767211914	0.35082638	No	
row_364	OR2AG1	11462	-0.13795208930969238	0.3474465	No	
row_365	OR10V1	11502	-0.14337708055973053	0.34570038	No	
row_366	OR10J5	11519	-0.14813943207263947	0.34516796	No	
row_367	OR6K2	11628	-0.16544780135154724	0.33985567	No	
row_368	OR4D2	11837	-0.20014679431915283	0.3293806	No	
row_369	CFAP69	11842	-0.20097529888153076	0.32958508	No	
row_370	OR2V2	11866	-0.20584534108638763	0.3288051	No	
row_371	OR4F6	11956	-0.22223931550979614	0.32460424	No	
row_372	OR51I1	11984	-0.22724713385105133	0.32365897	No	
row_373	OR7A17	12028	-0.23505711555480957	0.32189226	No	
row_374	OR1J4	12112	-0.24767349660396576	0.31805786	No	
row_375	OR1L3	12114	-0.2477724403142929	0.31851572	No	
row_376	OR11L1	12166	-0.2597409188747406	0.31638113	No	
row_377	OR2G6	12225	-0.2712075412273407	0.31390375	No	
row_378	OR2L2	12294	-0.28331759572029114	0.31092787	No	
row_379	OR2T2	12359	-0.2936694025993347	0.3081827	No	
row_380	OR6C75	12392	-0.3028540313243866	0.30713138	No	
row_381	SLC24A4	12426	-0.30862826108932495	0.3060396	No	
row_382	OR52B4	12436	-0.311164528131485	0.30620927	No	
row_383	OR2AG2	12558	-0.33307936787605286	0.30056173	No	
row_384	OR9K2	12651	-0.3474944233894348	0.2964618	No	
row_385	OR51F2	12663	-0.34969839453697205	0.29660612	No	
row_386	DRD2	12776	-0.373527467250824	0.29151294	No	
row_387	CNGA2	12854	-0.3894972503185272	0.28828463	No	
row_388	OR2T5	12939	-0.4043680727481842	0.28472054	No	
row_389	OR52E2	12974	-0.4116741418838501	0.28378862	No	
row_390	OR5M8	13134	-0.44434696435928345	0.2763812	No	
row_391	BBS4	13137	-0.44483208656311035	0.2771925	No	
row_392	OR10G9	13193	-0.45728906989097595	0.27525532	No	
row_393	OR8K5	13210	-0.46106040477752686	0.27536726	No	
row_394	OR2B11	13302	-0.4795610308647156	0.2715916	No	
row_395	OR4C16	13818	-0.5790982246398926	0.2458278	No	
row_396	SLC6A3	13820	-0.5793699026107788	0.2469685	No	
row_397	OR4K13	13853	-0.5866894125938416	0.24650164	No	
row_398	OR5A1	13867	-0.5891308784484863	0.24703433	No	
row_399	SYT10	13890	-0.593276858329773	0.24710447	No	
row_400	OR6B2	13943	-0.6022992730140686	0.24562292	No	
row_401	OR1K1	13979	-0.6090047955513	0.24504499	No	
row_402	B3GNT2	14247	-0.6582739353179932	0.23242511	No	
row_403	OR4C5	14346	-0.6757029891014099	0.22868697	No	
row_404	OR51A4	14356	-0.6794382333755493	0.22961499	No	
row_405	OR4C6	14519	-0.709908127784729	0.22259736	No	
row_406	OR4M2	14609	-0.7343949675559998	0.21945116	No	
row_407	MKKS	14744	-0.7602006196975708	0.21400268	No	
row_408	OR2A42	14791	-0.7699925303459167	0.21318051	No	
row_409	OR5AC2	15049	-0.8177359700202942	0.20141241	No	
row_410	OR5L2	15361	-0.888919472694397	0.18696441	No	
row_411	OR2W3	16375	-1.1346290111541748	0.13627805	No	
row_412	OR2C1	16461	-1.1564180850982666	0.13421024	No	
row_413	OR6C74	16654	-1.2127997875213623	0.1266579	No	
row_414	OR51B5	17348	-1.4153791666030884	0.093299225	No	
row_415	OR4X2	18080	-1.6923913955688477	0.05852195	No	
row_416	OR5B21	18478	-1.8703391551971436	0.04159344	No	
row_417	NAV2	18605	-1.935259222984314	0.03898338	No	
row_418	UBR3	18881	-2.1152102947235107	0.028944869	No	
row_419	OR10P1	19044	-2.2623097896575928	0.025123948	No	
