NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_131	OR52N5	2832	1.4079378843307495	0.35697624	Yes	
row_132	OR13A1	2840	1.4073154926300049	0.35939133	Yes	
row_133	OR2T34	2903	1.391036033630371	0.35888356	Yes	
row_134	OR4F17	2981	1.3740917444229126	0.35755393	Yes	
row_135	OR10G7	3052	1.3590563535690308	0.3565625	Yes	
row_136	OR11H7	3122	1.3410487174987793	0.355588	Yes	
row_137	OR10A6	3160	1.3338967561721802	0.35628116	Yes	
row_138	OR2M5	3195	1.3269070386886597	0.35711816	Yes	
row_139	OR5B12	3253	1.314155101776123	0.35672116	Yes	
row_140	OR2AE1	3259	1.3131471872329712	0.35905513	Yes	
row_141	OR2B3	3270	1.3107211589813232	0.3611215	Yes	
row_142	OR4A47	3279	1.3084744215011597	0.36328855	Yes	
row_143	OR3A1	3282	1.3072348833084106	0.3657685	Yes	
row_144	OR4C11	3284	1.3066657781600952	0.36829987	Yes	
row_145	OR8J2	3287	1.305567741394043	0.3707765	Yes	
row_146	OR14A16	3297	1.3027944564819336	0.37287977	Yes	
row_147	OR2G3	3311	1.2991732358932495	0.37476563	Yes	
row_148	OR10K2	3383	1.2836010456085205	0.3735724	Yes	
row_149	OR5M3	3389	1.2828224897384644	0.37584642	Yes	
row_150	OR2M3	3428	1.2744107246398926	0.3763694	Yes	
row_151	OR3A2	3448	1.270039677619934	0.3778823	Yes	
row_152	OR6C2	3510	1.2557799816131592	0.37715963	Yes	
row_153	OR2M2	3530	1.2523646354675293	0.3786376	Yes	
row_154	CST1	3531	1.252238392829895	0.3811139	Yes	
row_155	OR1N1	3552	1.2475496530532837	0.3825298	Yes	
row_156	CACNA1F	3591	1.2375515699386597	0.38297987	Yes	
row_157	OR52I2	3597	1.236322045326233	0.3851619	Yes	
row_158	OR1Q1	3599	1.2357149124145508	0.38755298	Yes	
row_159	OR1L6	3606	1.2333327531814575	0.38967654	Yes	
row_160	OR10AD1	3629	1.2273766994476318	0.39094743	Yes	
row_161	OR2A1	3683	1.2145196199417114	0.39056364	Yes	
row_162	OR7C2	3690	1.2130699157714844	0.39264712	Yes	
row_163	OR6F1	3699	1.2113343477249146	0.3946221	Yes	
row_164	AZGP1	3721	1.2069919109344482	0.3959052	Yes	
row_165	CXCR4	3727	1.205881118774414	0.39802706	Yes	
row_166	OR5H14	3734	1.2042913436889648	0.4000932	Yes	
row_167	LPO	3773	1.1959145069122314	0.40046096	Yes	
row_168	OR10AC1	3809	1.188836932182312	0.40097237	Yes	
row_169	OR52L1	3826	1.1856945753097534	0.40247616	Yes	
row_170	CACNB3	3857	1.1808816194534302	0.40323466	Yes	
row_171	RTP1	3888	1.174118161201477	0.40397975	Yes	
row_172	OR9G1	3890	1.1738859415054321	0.40624857	Yes	
row_173	OR3A3	3936	1.1645268201828003	0.40618634	Yes	
row_174	OR14C36	3953	1.160889983177185	0.40764108	Yes	
row_175	OR4A5	3986	1.1550637483596802	0.40824342	Yes	
row_176	OR52K1	4006	1.1522661447525024	0.40952343	Yes	
row_177	OR6N2	4011	1.1510820388793945	0.41158947	Yes	
row_178	OR52R1	4012	1.1510307788848877	0.41386563	Yes	
row_179	OR6C6	4018	1.1500810384750366	0.41587713	Yes	
row_180	PRDM12	4049	1.1443902254104614	0.41656345	Yes	
row_181	OR7D4	4118	1.1300262212753296	0.4152242	Yes	
row_182	OR10H1	4127	1.1280262470245361	0.41703442	Yes	
row_183	OR5V1	4130	1.1278283596038818	0.41915956	Yes	
row_184	OR8G5	4219	1.1110424995422363	0.41673166	Yes	
row_185	OR5P3	4284	1.09730863571167	0.41553792	Yes	
row_186	OR4Q3	4289	1.0957741737365723	0.4174946	Yes	
row_187	OR10R2	4298	1.0941178798675537	0.41923776	Yes	
row_188	OR2T33	4333	1.0866646766662598	0.41959968	Yes	
row_189	SERPINE2	4351	1.0839089155197144	0.42084965	Yes	
row_190	OR51S1	4366	1.0803827047348022	0.4222503	Yes	
row_191	ADGRV1	4413	1.0730708837509155	0.4219547	Yes	
row_192	OR8K1	4448	1.0669993162155151	0.42227775	Yes	
row_193	CST2	4497	1.0590026378631592	0.4218492	Yes	
row_194	OR4A15	4519	1.0553239583969116	0.4228324	Yes	
row_195	OR52Z1	4530	1.0538517236709595	0.42439082	Yes	
row_196	OR8H3	4584	1.044973611831665	0.42367172	Yes	
row_197	OR2T1	4667	1.0327025651931763	0.4214042	Yes	
row_198	OR4Q2	4682	1.0285283327102661	0.42270234	Yes	
row_199	OR4K15	4733	1.0184693336486816	0.4220885	Yes	
row_200	OR5T2	4745	1.0165032148361206	0.42352054	Yes	
row_201	OR11H12	4752	1.0147268772125244	0.4252118	Yes	
row_202	PKD2L1	4789	1.0098546743392944	0.42531672	Yes	
row_203	OR10A5	4802	1.005353569984436	0.42667413	Yes	
row_204	OR5K4	4812	1.0040689706802368	0.42818666	Yes	
row_205	OR11H2	4871	0.9908367395401001	0.42709774	Yes	
row_206	CHRNA9	4903	0.9867393970489502	0.42741975	Yes	
row_207	OR1A2	4950	0.9779295325279236	0.426936	Yes	
row_208	OR2A12	4981	0.973548173904419	0.42728448	Yes	
row_209	OR4C12	4992	0.9720454812049866	0.4286811	Yes	
row_210	OR6C76	5050	0.9612247943878174	0.4275862	Yes	
row_211	HPN	5109	0.9519111514091492	0.4264203	Yes	
row_212	OR1S2	5120	0.9496909976005554	0.42777273	Yes	
row_213	RTP5	5157	0.9424139857292175	0.4277443	Yes	
row_214	OR56B1	5171	0.9397013187408447	0.42891932	Yes	
row_215	TMEM120A	5189	0.9372774362564087	0.4298793	Yes	
row_216	OR1N2	5223	0.93179851770401	0.42998758	Yes	
row_217	OR1C1	5239	0.9288873076438904	0.43103608	Yes	
row_218	OR5H15	5240	0.9287241697311401	0.43287265	Yes	
row_219	OR10J4	5267	0.9245666265487671	0.4333345	Yes	
row_220	OR4F4	5347	0.9106321334838867	0.43098328	Yes	
row_221	NR2F6	5348	0.9105265140533447	0.43278384	Yes	
row_222	OR56B4	5356	0.9092024564743042	0.43421388	Yes	
row_223	OR2T29	5364	0.9079623818397522	0.43564147	Yes	
row_224	OR2L5	5376	0.9054515361785889	0.43685386	Yes	
row_225	OR5B2	5384	0.9035742878913879	0.43827277	Yes	
row_226	FFAR4	5399	0.8997097611427307	0.43931615	Yes	
row_227	OR4K1	5430	0.8950306177139282	0.4395094	Yes	
row_228	OR13C2	5431	0.8948360681533813	0.4412789	Yes	
row_229	HTR2A	5440	0.8906819820404053	0.44261977	Yes	
row_230	OR4F3	5454	0.8885374665260315	0.4436936	Yes	
row_231	OR4A8	5548	0.8729774951934814	0.44053215	Yes	
row_232	OR1E1	5643	0.8578457236289978	0.43728817	Yes	
row_233	OR4K17	5655	0.8570252656936646	0.43840483	Yes	
row_234	OR2F1	5668	0.8539407849311829	0.4394628	Yes	
row_235	OR4D5	5717	0.8467660546302795	0.43861455	Yes	
row_236	OR5D14	5720	0.8465391397476196	0.44018346	Yes	
row_237	OR9Q1	5733	0.8446476459503174	0.44122306	Yes	
row_238	PHF24	5746	0.8427404165267944	0.4422589	Yes	
row_239	OR52M1	5774	0.8382068276405334	0.4424974	Yes	
